image_id,local_filename,image_url,sok_url,arkiv,serie,referenskod,datering,anmärkning,pid,referenskod_ead,arkivenhetstyp,titel,match_key,CLASS-1,CLASS-2,SCORE-1,SCORE-2
R0001211_00031,R0001211_00031.jpg,https://lbiiif.riksarkivet.se/arkis!R0001211_00031/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001211_00031,Kommission ang trolldomsväsendet i S:ta Katarina församling på Södermalm,Kommission ang trolldomsväsendet i S:ta Katarina församling på Södermalm,SE/RA/310185/1 ,1675-1676,"Protokoll 22 oktober 1675 - februari 1676 (defekt).
Handlingar (bilagda protokollen).
Konceptprotokoll 26 och 27 april 1676.",8z1jdyGCj96gyd8OO09LL7,SE/RA/310185/1,Serie,1675--1676,R0001211_00031,TEXT_HW,TEXT,1.0,0.0
R0001211_00069,R0001211_00069.jpg,https://lbiiif.riksarkivet.se/arkis!R0001211_00069/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001211_00069,Kommission ang trolldomsväsendet i S:ta Katarina församling på Södermalm,Kommission ang trolldomsväsendet i S:ta Katarina församling på Södermalm,SE/RA/310185/1 ,1675-1676,"Protokoll 22 oktober 1675 - februari 1676 (defekt).
Handlingar (bilagda protokollen).
Konceptprotokoll 26 och 27 april 1676.",8z1jdyGCj96gyd8OO09LL7,SE/RA/310185/1,Serie,1675--1676,R0001211_00069,TEXT_HW,TEXT,1.0,0.0
R0001211_00035,R0001211_00035.jpg,https://lbiiif.riksarkivet.se/arkis!R0001211_00035/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001211_00035,Kommission ang trolldomsväsendet i S:ta Katarina församling på Södermalm,Kommission ang trolldomsväsendet i S:ta Katarina församling på Södermalm,SE/RA/310185/1 ,1675-1676,"Protokoll 22 oktober 1675 - februari 1676 (defekt).
Handlingar (bilagda protokollen).
Konceptprotokoll 26 och 27 april 1676.",8z1jdyGCj96gyd8OO09LL7,SE/RA/310185/1,Serie,1675--1676,R0001211_00035,TEXT_HW,TEXT,1.0,0.0
R0001211_00068,R0001211_00068.jpg,https://lbiiif.riksarkivet.se/arkis!R0001211_00068/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001211_00068,Kommission ang trolldomsväsendet i S:ta Katarina församling på Södermalm,Kommission ang trolldomsväsendet i S:ta Katarina församling på Södermalm,SE/RA/310185/1 ,1675-1676,"Protokoll 22 oktober 1675 - februari 1676 (defekt).
Handlingar (bilagda protokollen).
Konceptprotokoll 26 och 27 april 1676.",8z1jdyGCj96gyd8OO09LL7,SE/RA/310185/1,Serie,1675--1676,R0001211_00068,TEXT_HW,TEXT,1.0,0.0
R0001211_00015,R0001211_00015.jpg,https://lbiiif.riksarkivet.se/arkis!R0001211_00015/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001211_00015,Kommission ang trolldomsväsendet i S:ta Katarina församling på Södermalm,Kommission ang trolldomsväsendet i S:ta Katarina församling på Södermalm,SE/RA/310185/1 ,1675-1676,"Protokoll 22 oktober 1675 - februari 1676 (defekt).
Handlingar (bilagda protokollen).
Konceptprotokoll 26 och 27 april 1676.",8z1jdyGCj96gyd8OO09LL7,SE/RA/310185/1,Serie,1675--1676,R0001211_00015,MISC,TEXT_HW,0.692,0.307
R0001211_00026,R0001211_00026.jpg,https://lbiiif.riksarkivet.se/arkis!R0001211_00026/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001211_00026,Kommission ang trolldomsväsendet i S:ta Katarina församling på Södermalm,Kommission ang trolldomsväsendet i S:ta Katarina församling på Södermalm,SE/RA/310185/1 ,1675-1676,"Protokoll 22 oktober 1675 - februari 1676 (defekt).
Handlingar (bilagda protokollen).
Konceptprotokoll 26 och 27 april 1676.",8z1jdyGCj96gyd8OO09LL7,SE/RA/310185/1,Serie,1675--1676,R0001211_00026,TEXT_HW,TEXT,1.0,0.0
R0001211_00044,R0001211_00044.jpg,https://lbiiif.riksarkivet.se/arkis!R0001211_00044/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001211_00044,Kommission ang trolldomsväsendet i S:ta Katarina församling på Södermalm,Kommission ang trolldomsväsendet i S:ta Katarina församling på Södermalm,SE/RA/310185/1 ,1675-1676,"Protokoll 22 oktober 1675 - februari 1676 (defekt).
Handlingar (bilagda protokollen).
Konceptprotokoll 26 och 27 april 1676.",8z1jdyGCj96gyd8OO09LL7,SE/RA/310185/1,Serie,1675--1676,R0001211_00044,TEXT_HW,TEXT,1.0,0.0
R0001211_00093,R0001211_00093.jpg,https://lbiiif.riksarkivet.se/arkis!R0001211_00093/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001211_00093,Kommission ang trolldomsväsendet i S:ta Katarina församling på Södermalm,Kommission ang trolldomsväsendet i S:ta Katarina församling på Södermalm,SE/RA/310185/1 ,1675-1676,"Protokoll 22 oktober 1675 - februari 1676 (defekt).
Handlingar (bilagda protokollen).
Konceptprotokoll 26 och 27 april 1676.",8z1jdyGCj96gyd8OO09LL7,SE/RA/310185/1,Serie,1675--1676,R0001211_00093,TEXT_HW,TEXT,1.0,0.0
R0001210_00001,R0001210_00001.jpg,https://lbiiif.riksarkivet.se/arkis!R0001210_00001/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001210_00001,Kommissorialrätt i Uppsala ang trolldomsväsendet,Kommissorialrätt i Uppsala ang trolldomsväsendet,SE/RA/310186/1 ,1676-1677,"Skrivelser till Kungl. Maj:t och rådet 1676, 1677 och odat (bl.a. från kommissorialrättens ledamöter).",0zueNeUWs2RFtPDwJ7nN63,SE/RA/310186/1,Serie,1676--1677,R0001210_00001,MISC,DRAW,1.0,0.0
R0001210_00002,R0001210_00002.jpg,https://lbiiif.riksarkivet.se/arkis!R0001210_00002/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001210_00002,Kommissorialrätt i Uppsala ang trolldomsväsendet,Kommissorialrätt i Uppsala ang trolldomsväsendet,SE/RA/310186/1 ,1676-1677,"Skrivelser till Kungl. Maj:t och rådet 1676, 1677 och odat (bl.a. från kommissorialrättens ledamöter).",0zueNeUWs2RFtPDwJ7nN63,SE/RA/310186/1,Serie,1676--1677,R0001210_00002,MISC,TEXT_TP,0.998,0.002
R0001210_00005,R0001210_00005.jpg,https://lbiiif.riksarkivet.se/arkis!R0001210_00005/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001210_00005,Kommissorialrätt i Uppsala ang trolldomsväsendet,Kommissorialrätt i Uppsala ang trolldomsväsendet,SE/RA/310186/1 ,1676-1677,"Skrivelser till Kungl. Maj:t och rådet 1676, 1677 och odat (bl.a. från kommissorialrättens ledamöter).",0zueNeUWs2RFtPDwJ7nN63,SE/RA/310186/1,Serie,1676--1677,R0001210_00005,TEXT_HW,TEXT,1.0,0.0
R0001210_00010,R0001210_00010.jpg,https://lbiiif.riksarkivet.se/arkis!R0001210_00010/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001210_00010,Kommissorialrätt i Uppsala ang trolldomsväsendet,Kommissorialrätt i Uppsala ang trolldomsväsendet,SE/RA/310186/1 ,1676-1677,"Skrivelser till Kungl. Maj:t och rådet 1676, 1677 och odat (bl.a. från kommissorialrättens ledamöter).",0zueNeUWs2RFtPDwJ7nN63,SE/RA/310186/1,Serie,1676--1677,R0001210_00010,TEXT_HW,TEXT,1.0,0.0
R0001210_00006,R0001210_00006.jpg,https://lbiiif.riksarkivet.se/arkis!R0001210_00006/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001210_00006,Kommissorialrätt i Uppsala ang trolldomsväsendet,Kommissorialrätt i Uppsala ang trolldomsväsendet,SE/RA/310186/1 ,1676-1677,"Skrivelser till Kungl. Maj:t och rådet 1676, 1677 och odat (bl.a. från kommissorialrättens ledamöter).",0zueNeUWs2RFtPDwJ7nN63,SE/RA/310186/1,Serie,1676--1677,R0001210_00006,TEXT_HW,TEXT,1.0,0.0
R0001210_00011,R0001210_00011.jpg,https://lbiiif.riksarkivet.se/arkis!R0001210_00011/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001210_00011,Kommissorialrätt i Uppsala ang trolldomsväsendet,Kommissorialrätt i Uppsala ang trolldomsväsendet,SE/RA/310186/1 ,1676-1677,"Skrivelser till Kungl. Maj:t och rådet 1676, 1677 och odat (bl.a. från kommissorialrättens ledamöter).",0zueNeUWs2RFtPDwJ7nN63,SE/RA/310186/1,Serie,1676--1677,R0001210_00011,TEXT_HW,MISC,0.678,0.32
R0001210_00007,R0001210_00007.jpg,https://lbiiif.riksarkivet.se/arkis!R0001210_00007/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001210_00007,Kommissorialrätt i Uppsala ang trolldomsväsendet,Kommissorialrätt i Uppsala ang trolldomsväsendet,SE/RA/310186/1 ,1676-1677,"Skrivelser till Kungl. Maj:t och rådet 1676, 1677 och odat (bl.a. från kommissorialrättens ledamöter).",0zueNeUWs2RFtPDwJ7nN63,SE/RA/310186/1,Serie,1676--1677,R0001210_00007,TEXT_HW,TEXT,1.0,0.0
R0001210_00012,R0001210_00012.jpg,https://lbiiif.riksarkivet.se/arkis!R0001210_00012/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001210_00012,Kommissorialrätt i Uppsala ang trolldomsväsendet,Kommissorialrätt i Uppsala ang trolldomsväsendet,SE/RA/310186/1 ,1676-1677,"Skrivelser till Kungl. Maj:t och rådet 1676, 1677 och odat (bl.a. från kommissorialrättens ledamöter).",0zueNeUWs2RFtPDwJ7nN63,SE/RA/310186/1,Serie,1676--1677,R0001210_00012,MISC,PHOTO,1.0,0.0
R0001207_00039,R0001207_00039.jpg,https://lbiiif.riksarkivet.se/arkis!R0001207_00039/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001207_00039,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/5 ,1675-1676,Akt ang. trolldomsbeskyllning mot kyrkoherde Fontelius hustru,Pb37opuiSqsR0Dxf5G0vy3,SE/RA/310187/5,Serie,1675--1676,R0001207_00039,TEXT_HW,TEXT,1.0,0.0
R0001207_00024,R0001207_00024.jpg,https://lbiiif.riksarkivet.se/arkis!R0001207_00024/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001207_00024,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/5 ,1675-1676,Akt ang. trolldomsbeskyllning mot kyrkoherde Fontelius hustru,Pb37opuiSqsR0Dxf5G0vy3,SE/RA/310187/5,Serie,1675--1676,R0001207_00024,TEXT_HW,TEXT,1.0,0.0
R0001207_00072,R0001207_00072.jpg,https://lbiiif.riksarkivet.se/arkis!R0001207_00072/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001207_00072,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/5 ,1675-1676,Akt ang. trolldomsbeskyllning mot kyrkoherde Fontelius hustru,Pb37opuiSqsR0Dxf5G0vy3,SE/RA/310187/5,Serie,1675--1676,R0001207_00072,TEXT_HW,TEXT,1.0,0.0
R0001207_00051,R0001207_00051.jpg,https://lbiiif.riksarkivet.se/arkis!R0001207_00051/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001207_00051,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/5 ,1675-1676,Akt ang. trolldomsbeskyllning mot kyrkoherde Fontelius hustru,Pb37opuiSqsR0Dxf5G0vy3,SE/RA/310187/5,Serie,1675--1676,R0001207_00051,TEXT_HW,TEXT,1.0,0.0
R0001207_00174,R0001207_00174.jpg,https://lbiiif.riksarkivet.se/arkis!R0001207_00174/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001207_00174,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/5 ,1675-1676,Akt ang. trolldomsbeskyllning mot kyrkoherde Fontelius hustru,Pb37opuiSqsR0Dxf5G0vy3,SE/RA/310187/5,Serie,1675--1676,R0001207_00174,TEXT_HW,TEXT,1.0,0.0
R0001207_00088,R0001207_00088.jpg,https://lbiiif.riksarkivet.se/arkis!R0001207_00088/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001207_00088,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/5 ,1675-1676,Akt ang. trolldomsbeskyllning mot kyrkoherde Fontelius hustru,Pb37opuiSqsR0Dxf5G0vy3,SE/RA/310187/5,Serie,1675--1676,R0001207_00088,TEXT_HW,TEXT,1.0,0.0
R0001207_00050,R0001207_00050.jpg,https://lbiiif.riksarkivet.se/arkis!R0001207_00050/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001207_00050,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/5 ,1675-1676,Akt ang. trolldomsbeskyllning mot kyrkoherde Fontelius hustru,Pb37opuiSqsR0Dxf5G0vy3,SE/RA/310187/5,Serie,1675--1676,R0001207_00050,TEXT_HW,TEXT,1.0,0.0
R0001207_00160,R0001207_00160.jpg,https://lbiiif.riksarkivet.se/arkis!R0001207_00160/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001207_00160,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/5 ,1675-1676,Akt ang. trolldomsbeskyllning mot kyrkoherde Fontelius hustru,Pb37opuiSqsR0Dxf5G0vy3,SE/RA/310187/5,Serie,1675--1676,R0001207_00160,TEXT_HW,TEXT,1.0,0.0
R0001203_00328,R0001203_00328.jpg,https://lbiiif.riksarkivet.se/arkis!R0001203_00328/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001203_00328,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/1 ,1676-1677,Protokoll 30 juni 1676 - 3 juli 1677. Band,yGQHHgW0hQVANqVjuw6fZ1,SE/RA/310187/1,Serie,1676--1677,R0001203_00328,TEXT_HW,TEXT,1.0,0.0
R0001203_00358,R0001203_00358.jpg,https://lbiiif.riksarkivet.se/arkis!R0001203_00358/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001203_00358,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/1 ,1676-1677,Protokoll 30 juni 1676 - 3 juli 1677. Band,yGQHHgW0hQVANqVjuw6fZ1,SE/RA/310187/1,Serie,1676--1677,R0001203_00358,TEXT_HW,TEXT,1.0,0.0
R0001203_00457,R0001203_00457.jpg,https://lbiiif.riksarkivet.se/arkis!R0001203_00457/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001203_00457,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/1 ,1676-1677,Protokoll 30 juni 1676 - 3 juli 1677. Band,yGQHHgW0hQVANqVjuw6fZ1,SE/RA/310187/1,Serie,1676--1677,R0001203_00457,TEXT_HW,TEXT,1.0,0.0
R0001203_00058,R0001203_00058.jpg,https://lbiiif.riksarkivet.se/arkis!R0001203_00058/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001203_00058,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/1 ,1676-1677,Protokoll 30 juni 1676 - 3 juli 1677. Band,yGQHHgW0hQVANqVjuw6fZ1,SE/RA/310187/1,Serie,1676--1677,R0001203_00058,TEXT_HW,TEXT,1.0,0.0
R0001203_00223,R0001203_00223.jpg,https://lbiiif.riksarkivet.se/arkis!R0001203_00223/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001203_00223,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/1 ,1676-1677,Protokoll 30 juni 1676 - 3 juli 1677. Band,yGQHHgW0hQVANqVjuw6fZ1,SE/RA/310187/1,Serie,1676--1677,R0001203_00223,TEXT_HW,TEXT,1.0,0.0
R0001203_00513,R0001203_00513.jpg,https://lbiiif.riksarkivet.se/arkis!R0001203_00513/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001203_00513,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/1 ,1676-1677,Protokoll 30 juni 1676 - 3 juli 1677. Band,yGQHHgW0hQVANqVjuw6fZ1,SE/RA/310187/1,Serie,1676--1677,R0001203_00513,TEXT_HW,TEXT,1.0,0.0
R0001203_00563,R0001203_00563.jpg,https://lbiiif.riksarkivet.se/arkis!R0001203_00563/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001203_00563,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/1 ,1676-1677,Protokoll 30 juni 1676 - 3 juli 1677. Band,yGQHHgW0hQVANqVjuw6fZ1,SE/RA/310187/1,Serie,1676--1677,R0001203_00563,TEXT_HW,TEXT,1.0,0.0
R0001203_00376,R0001203_00376.jpg,https://lbiiif.riksarkivet.se/arkis!R0001203_00376/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001203_00376,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/1 ,1676-1677,Protokoll 30 juni 1676 - 3 juli 1677. Band,yGQHHgW0hQVANqVjuw6fZ1,SE/RA/310187/1,Serie,1676--1677,R0001203_00376,TEXT_HW,TEXT,1.0,0.0
R0001204_00467,R0001204_00467.jpg,https://lbiiif.riksarkivet.se/arkis!R0001204_00467/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001204_00467,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/2 ,1676,Handlingar. Innehåller huvudsakligen rannsakningsprotokoll 11 juli - 13 december 1676. Band,Tznz2w2rhLCWPu7gjQ9zPC,SE/RA/310187/2,Serie,1676,R0001204_00467,TEXT_HW,TEXT,1.0,0.0
R0001204_00102,R0001204_00102.jpg,https://lbiiif.riksarkivet.se/arkis!R0001204_00102/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001204_00102,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/2 ,1676,Handlingar. Innehåller huvudsakligen rannsakningsprotokoll 11 juli - 13 december 1676. Band,Tznz2w2rhLCWPu7gjQ9zPC,SE/RA/310187/2,Serie,1676,R0001204_00102,TEXT_HW,TEXT,1.0,0.0
R0001204_00454,R0001204_00454.jpg,https://lbiiif.riksarkivet.se/arkis!R0001204_00454/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001204_00454,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/2 ,1676,Handlingar. Innehåller huvudsakligen rannsakningsprotokoll 11 juli - 13 december 1676. Band,Tznz2w2rhLCWPu7gjQ9zPC,SE/RA/310187/2,Serie,1676,R0001204_00454,TEXT_HW,TEXT,1.0,0.0
R0001204_00078,R0001204_00078.jpg,https://lbiiif.riksarkivet.se/arkis!R0001204_00078/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001204_00078,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/2 ,1676,Handlingar. Innehåller huvudsakligen rannsakningsprotokoll 11 juli - 13 december 1676. Band,Tznz2w2rhLCWPu7gjQ9zPC,SE/RA/310187/2,Serie,1676,R0001204_00078,TEXT_HW,TEXT,1.0,0.0
R0001204_00251,R0001204_00251.jpg,https://lbiiif.riksarkivet.se/arkis!R0001204_00251/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001204_00251,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/2 ,1676,Handlingar. Innehåller huvudsakligen rannsakningsprotokoll 11 juli - 13 december 1676. Band,Tznz2w2rhLCWPu7gjQ9zPC,SE/RA/310187/2,Serie,1676,R0001204_00251,TEXT_HW,TEXT,1.0,0.0
R0001204_00441,R0001204_00441.jpg,https://lbiiif.riksarkivet.se/arkis!R0001204_00441/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001204_00441,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/2 ,1676,Handlingar. Innehåller huvudsakligen rannsakningsprotokoll 11 juli - 13 december 1676. Band,Tznz2w2rhLCWPu7gjQ9zPC,SE/RA/310187/2,Serie,1676,R0001204_00441,TEXT_HW,TEXT,1.0,0.0
R0001204_00555,R0001204_00555.jpg,https://lbiiif.riksarkivet.se/arkis!R0001204_00555/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001204_00555,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/2 ,1676,Handlingar. Innehåller huvudsakligen rannsakningsprotokoll 11 juli - 13 december 1676. Band,Tznz2w2rhLCWPu7gjQ9zPC,SE/RA/310187/2,Serie,1676,R0001204_00555,TEXT_HW,TEXT,1.0,0.0
R0001204_00005,R0001204_00005.jpg,https://lbiiif.riksarkivet.se/arkis!R0001204_00005/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001204_00005,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/2 ,1676,Handlingar. Innehåller huvudsakligen rannsakningsprotokoll 11 juli - 13 december 1676. Band,Tznz2w2rhLCWPu7gjQ9zPC,SE/RA/310187/2,Serie,1676,R0001204_00005,TEXT_HW,TEXT,1.0,0.0
R0001205_00129,R0001205_00129.jpg,https://lbiiif.riksarkivet.se/arkis!R0001205_00129/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001205_00129,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/3 ,1676-1677,Handlingar (acta). Band,IHvPEZSqLKMrBy6EbDPmo0,SE/RA/310187/3,Serie,1676--1677,R0001205_00129,TEXT_HW,TEXT,1.0,0.0
R0001205_00107,R0001205_00107.jpg,https://lbiiif.riksarkivet.se/arkis!R0001205_00107/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001205_00107,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/3 ,1676-1677,Handlingar (acta). Band,IHvPEZSqLKMrBy6EbDPmo0,SE/RA/310187/3,Serie,1676--1677,R0001205_00107,TEXT_HW,TEXT,1.0,0.0
R0001205_00102,R0001205_00102.jpg,https://lbiiif.riksarkivet.se/arkis!R0001205_00102/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001205_00102,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/3 ,1676-1677,Handlingar (acta). Band,IHvPEZSqLKMrBy6EbDPmo0,SE/RA/310187/3,Serie,1676--1677,R0001205_00102,TEXT_HW,TEXT,1.0,0.0
R0001205_00160,R0001205_00160.jpg,https://lbiiif.riksarkivet.se/arkis!R0001205_00160/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001205_00160,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/3 ,1676-1677,Handlingar (acta). Band,IHvPEZSqLKMrBy6EbDPmo0,SE/RA/310187/3,Serie,1676--1677,R0001205_00160,TEXT_HW,TEXT,1.0,0.0
R0001205_00166,R0001205_00166.jpg,https://lbiiif.riksarkivet.se/arkis!R0001205_00166/full/max/0/default.jpg,https://sok.riksarkivet.se/bildvisning/R0001205_00166,Kommissorialrätt i Stockholm ang trolldomsväsendet,Kommissorialrätt i Stockholm ang trolldomsväsendet,SE/RA/310187/3 ,1676-1677,Handlingar (acta). Band,IHvPEZSqLKMrBy6EbDPmo0,SE/RA/310187/3,Serie,1676--1677,R0001205_00166,TEXT_HW,TEXT,1.0,0.0
